dataset	pathway	direction	padj	source
Zhang2021	REGULATION OF VASCULATURE DEVELOPMENT	up	1.140190653157744e-5	GO_BP_RNA
Zhang2021	REGULATION OF VASOCONSTRICTION	up	0.008036356047099031	GO_BP_RNA
Zhang2021	REGULATION OF VESICLE MEDIATED TRANSPORT	up	0.0012310673495531557	GO_BP_RNA
Zhang2021	REGULATION OF WNT SIGNALING PATHWAY	up	2.1745039579700324e-4	GO_BP_RNA
Zhang2021	REGULATION OF WOUND HEALING	up	0.006663146237881279	GO_BP_RNA
Zhang2021	RENAL ABSORPTION	up	0.03764065630714636	GO_BP_RNA
Zhang2021	RENAL FILTRATION	up	0.002046833153827311	GO_BP_RNA
Zhang2021	RENAL SYSTEM DEVELOPMENT	up	2.1745039579700324e-4	GO_BP_RNA
Zhang2021	RENAL SYSTEM PROCESS	up	0.0024170470774897922	GO_BP_RNA
Zhang2021	RENAL SYSTEM VASCULATURE DEVELOPMENT	up	0.02494757790403749	GO_BP_RNA
Zhang2021	REPRODUCTIVE SYSTEM DEVELOPMENT	up	0.021612327963188124	GO_BP_RNA
Zhang2021	RESPONSE TO ACTIVITY	up	0.046634781891387776	GO_BP_RNA
Zhang2021	RESPONSE TO ALCOHOL	up	0.0015342339756439357	GO_BP_RNA
Zhang2021	RESPONSE TO ANGIOTENSIN	up	0.04065574634068563	GO_BP_RNA
Zhang2021	RESPONSE TO BACTERIUM	up	0.0018627504979164325	GO_BP_RNA
Zhang2021	RESPONSE TO BMP	up	0.01212967307813801	GO_BP_RNA
Zhang2021	RESPONSE TO CALCIUM ION	up	5.035487240722293e-4	GO_BP_RNA
Zhang2021	RESPONSE TO CAMP	up	0.010871817580033033	GO_BP_RNA
Zhang2021	RESPONSE TO CHEMOKINE	up	0.047217655982122055	GO_BP_RNA
Zhang2021	RESPONSE TO CORTICOSTEROID	up	0.0013273316065889119	GO_BP_RNA
Zhang2021	RESPONSE TO CORTICOSTERONE	up	0.03826963072384598	GO_BP_RNA
Zhang2021	RESPONSE TO DIETARY EXCESS	up	0.04170638966261196	GO_BP_RNA
Zhang2021	RESPONSE TO ENDOPLASMIC RETICULUM STRESS	up	0.019289464461050728	GO_BP_RNA
Zhang2021	RESPONSE TO ETHANOL	up	0.0312744861685974	GO_BP_RNA
Zhang2021	RESPONSE TO FIBROBLAST GROWTH FACTOR	up	0.005747690281912386	GO_BP_RNA
Zhang2021	RESPONSE TO HEAT	up	0.032208345883040244	GO_BP_RNA
Zhang2021	RESPONSE TO INSULIN	up	6.881270165233279e-4	GO_BP_RNA
Zhang2021	RESPONSE TO INTERLEUKIN 1	up	0.029491731729005707	GO_BP_RNA
Zhang2021	RESPONSE TO ISCHEMIA	up	0.04925978877865732	GO_BP_RNA
Zhang2021	RESPONSE TO KETONE	up	4.125910512794751e-5	GO_BP_RNA
Zhang2021	RESPONSE TO LEUKEMIA INHIBITORY FACTOR	up	0.041004741337583764	GO_BP_RNA
Zhang2021	RESPONSE TO LIGHT STIMULUS	up	0.020230349096155308	GO_BP_RNA
Zhang2021	RESPONSE TO MECHANICAL STIMULUS	up	0.0040499023247107455	GO_BP_RNA
Zhang2021	RESPONSE TO METAL ION	up	7.566104659277816e-6	GO_BP_RNA
Zhang2021	RESPONSE TO MINERALOCORTICOID	up	0.019012602803407396	GO_BP_RNA
Zhang2021	RESPONSE TO NUTRIENT	up	0.013483891199893884	GO_BP_RNA
Zhang2021	RESPONSE TO NUTRIENT LEVELS	up	6.115591090676476e-5	GO_BP_RNA
Zhang2021	RESPONSE TO ORGANOPHOSPHORUS	up	0.03464412230338518	GO_BP_RNA
Zhang2021	RESPONSE TO OSMOTIC STRESS	up	6.650802175649431e-4	GO_BP_RNA
Zhang2021	RESPONSE TO OXIDATIVE STRESS	up	0.0030638957437610394	GO_BP_RNA
Zhang2021	RESPONSE TO OXYGEN LEVELS	up	1.5259863655682393e-4	GO_BP_RNA
Zhang2021	RESPONSE TO PEPTIDE HORMONE	up	2.8162203702349726e-5	GO_BP_RNA
Zhang2021	RESPONSE TO PROGESTERONE	up	0.0025037282390491435	GO_BP_RNA
Zhang2021	RESPONSE TO PURINE CONTAINING COMPOUND	up	0.017533514909184398	GO_BP_RNA
Zhang2021	RESPONSE TO RADIATION	up	0.027795030143825145	GO_BP_RNA
Zhang2021	RESPONSE TO REACTIVE OXYGEN SPECIES	up	0.003370957538870028	GO_BP_RNA
Zhang2021	RESPONSE TO RETINOIC ACID	up	0.013483891199893884	GO_BP_RNA
Zhang2021	RESPONSE TO SALT STRESS	up	0.042542254668783655	GO_BP_RNA
Zhang2021	RESPONSE TO STARVATION	up	0.010993897809124834	GO_BP_RNA
Zhang2021	RESPONSE TO STEROID HORMONE	up	2.1745039579700324e-4	GO_BP_RNA
Zhang2021	RESPONSE TO TEMPERATURE STIMULUS	up	0.02883959044823119	GO_BP_RNA
Zhang2021	RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN	up	0.04845163204945484	GO_BP_RNA
Zhang2021	RESPONSE TO TOXIC SUBSTANCE	up	0.027827288934790466	GO_BP_RNA
Zhang2021	RESPONSE TO TRANSFORMING GROWTH FACTOR BETA	up	0.0054196114052259626	GO_BP_RNA
Zhang2021	RESPONSE TO VITAMIN	up	0.02895439756718863	GO_BP_RNA
Zhang2021	RESPONSE TO WOUNDING	up	4.1590780784823e-6	GO_BP_RNA
Zhang2021	RESPONSE TO XENOBIOTIC STIMULUS	up	6.76077659643651e-4	GO_BP_RNA
Zhang2021	RETINA DEVELOPMENT IN CAMERA TYPE EYE	up	0.03630572165605632	GO_BP_RNA
Zhang2021	RHYTHMIC PROCESS	up	7.95539332317656e-4	GO_BP_RNA
Zhang2021	SECRETION BY TISSUE	up	0.002193755413183013	GO_BP_RNA
Zhang2021	SEMI LUNAR VALVE DEVELOPMENT	up	0.0453646220188457	GO_BP_RNA
Zhang2021	SENSORY ORGAN MORPHOGENESIS	up	0.030518609350828157	GO_BP_RNA
Zhang2021	SENSORY PERCEPTION OF LIGHT STIMULUS	up	0.047665025370342326	GO_BP_RNA
Zhang2021	SENSORY SYSTEM DEVELOPMENT	up	0.010460476780557098	GO_BP_RNA
Zhang2021	SIGNALING RECEPTOR LIGAND PRECURSOR PROCESSING	up	0.03664672141018535	GO_BP_RNA
Zhang2021	SIGNAL RELEASE	up	4.439007453022429e-4	GO_BP_RNA
Zhang2021	SKELETAL MUSCLE ORGAN DEVELOPMENT	up	0.009086533285615924	GO_BP_RNA
Zhang2021	SKELETAL SYSTEM DEVELOPMENT	up	5.600888832538851e-4	GO_BP_RNA
Zhang2021	SMAD PROTEIN SIGNAL TRANSDUCTION	up	0.019152196143049086	GO_BP_RNA
Zhang2021	SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION	up	0.002378756303412754	GO_BP_RNA
Zhang2021	SMALL MOLECULE BIOSYNTHETIC PROCESS	up	0.01016347758630033	GO_BP_RNA
Zhang2021	SMOOTH MUSCLE CELL MIGRATION	up	0.047665025370342326	GO_BP_RNA
Zhang2021	SMOOTH MUSCLE CELL PROLIFERATION	up	0.015951260895990353	GO_BP_RNA
Zhang2021	SMOOTH MUSCLE CONTRACTION	up	0.047217655982122055	GO_BP_RNA
Zhang2021	SODIUM ION TRANSMEMBRANE TRANSPORT	up	0.010453888758957015	GO_BP_RNA
Zhang2021	SODIUM ION TRANSPORT	up	0.004970244263289312	GO_BP_RNA
Zhang2021	SPHINGOLIPID METABOLIC PROCESS	up	0.019289464461050728	GO_BP_RNA
Zhang2021	SPROUTING ANGIOGENESIS	up	0.001149003235964341	GO_BP_RNA
Zhang2021	STEM CELL DIFFERENTIATION	up	0.023680388046035453	GO_BP_RNA
Zhang2021	STEROID METABOLIC PROCESS	up	0.0017900981133235462	GO_BP_RNA
Zhang2021	STRIATED MUSCLE CELL DIFFERENTIATION	up	0.03195217833147491	GO_BP_RNA
Zhang2021	STRIATED MUSCLE CONTRACTION	up	0.005112942376771376	GO_BP_RNA
Zhang2021	SULFUR COMPOUND BIOSYNTHETIC PROCESS	up	0.045763982217014464	GO_BP_RNA
Zhang2021	SULFUR COMPOUND METABOLIC PROCESS	up	0.015464657730006857	GO_BP_RNA
Zhang2021	SYMBIONT ENTRY INTO HOST	up	0.007977690563036738	GO_BP_RNA
Zhang2021	SYNAPSE ASSEMBLY	up	0.0059732829540303555	GO_BP_RNA
Zhang2021	SYNAPTIC TRANSMISSION GLUTAMATERGIC	up	0.014952168656836937	GO_BP_RNA
Zhang2021	SYNAPTIC VESICLE EXOCYTOSIS	up	0.01674888888877049	GO_BP_RNA
Zhang2021	TAXIS	up	0.046465245022537606	GO_BP_RNA
Zhang2021	TELENCEPHALON DEVELOPMENT	up	0.019857805632990673	GO_BP_RNA
Zhang2021	TEMPERATURE HOMEOSTASIS	up	0.039772378737209436	GO_BP_RNA
Zhang2021	THIOESTER BIOSYNTHETIC PROCESS	up	0.04925978877865732	GO_BP_RNA
Zhang2021	TIGHT JUNCTION ASSEMBLY	up	0.030025233842305696	GO_BP_RNA
Zhang2021	TIGHT JUNCTION ORGANIZATION	up	0.02865285556303489	GO_BP_RNA
Zhang2021	TISSUE HOMEOSTASIS	up	0.021612327963188124	GO_BP_RNA
Zhang2021	TISSUE REMODELING	up	0.037413191684076884	GO_BP_RNA
Zhang2021	TRANSEPITHELIAL TRANSPORT	up	0.04906677343312636	GO_BP_RNA
Zhang2021	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY	up	0.027607199308958528	GO_BP_RNA
Zhang2021	TYPE B PANCREATIC CELL PROLIFERATION	up	0.015433949842578296	GO_BP_RNA
Zhang2021	T CELL ACTIVATION	up	0.02861628173879612	GO_BP_RNA
Zhang2021	UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS	up	0.04730760515234373	GO_BP_RNA
Zhang2021	VACUOLE ORGANIZATION	up	0.018729210315302162	GO_BP_RNA
Zhang2021	VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION	up	0.03464412230338518	GO_BP_RNA
Zhang2021	VASCULAR PROCESS IN CIRCULATORY SYSTEM	up	1.140190653157744e-5	GO_BP_RNA
Zhang2021	VASCULAR TRANSPORT	up	0.011714938448065478	GO_BP_RNA
Zhang2021	VASCULOGENESIS	up	0.04338544049272265	GO_BP_RNA
Zhang2021	VASOCONSTRICTION	up	0.030798727400076012	GO_BP_RNA
Zhang2021	VESICLE MEDIATED TRANSPORT IN SYNAPSE	up	2.118444697923043e-4	GO_BP_RNA
Zhang2021	VESICLE MEDIATED TRANSPORT TO THE PLASMA MEMBRANE	up	0.02903604739994159	GO_BP_RNA
Zhang2021	VESICLE ORGANIZATION	up	0.014958877782377622	GO_BP_RNA
Zhang2021	VIRAL LIFE CYCLE	up	0.019012602803407396	GO_BP_RNA
Zhang2021	VIRAL PROCESS	up	0.0437736774505113	GO_BP_RNA
Zhang2021	WNT SIGNALING PATHWAY	up	1.140190653157744e-5	GO_BP_RNA
Zhang2021	WOUND HEALING	up	1.140190653157744e-5	GO_BP_RNA
Liao2023	ACTIN FILAMENT BASED MOVEMENT	up	0.034813640375506084	GO_BP_RNA
Liao2023	ACTIN MEDIATED CELL CONTRACTION	up	0.03551944511625946	GO_BP_RNA
Liao2023	ANIMAL ORGAN MATURATION	up	0.01463961593131248	GO_BP_RNA
Liao2023	ANTIMICROBIAL HUMORAL RESPONSE	up	0.04670879163699555	GO_BP_RNA
Liao2023	APOPTOTIC CELL CLEARANCE	up	0.01377410443051742	GO_BP_RNA
Liao2023	ATRIOVENTRICULAR VALVE DEVELOPMENT	up	0.040609301343604444	GO_BP_RNA
Liao2023	BASEMENT MEMBRANE ORGANIZATION	up	0.048430498871290646	GO_BP_RNA
Liao2023	BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION	up	0.036511480609665095	GO_BP_RNA
Liao2023	BIOMINERAL TISSUE DEVELOPMENT	up	5.170954722441114e-4	GO_BP_RNA
Liao2023	BLOOD VESSEL ENDOTHELIAL CELL MIGRATION	up	0.017889311153475026	GO_BP_RNA
Liao2023	BONE DEVELOPMENT	up	0.0011299544115148045	GO_BP_RNA
Liao2023	BONE MATURATION	up	0.020521198068745028	GO_BP_RNA
Liao2023	BONE MINERALIZATION	up	0.012092114762205964	GO_BP_RNA
Liao2023	BONE MORPHOGENESIS	up	0.01881668450471065	GO_BP_RNA
Liao2023	BONE REMODELING	up	0.034813640375506084	GO_BP_RNA
Liao2023	CANONICAL WNT SIGNALING PATHWAY	up	0.0016015020673125885	GO_BP_RNA
Liao2023	CARDIAC CHAMBER DEVELOPMENT	up	1.3387986426048438e-4	GO_BP_RNA
Liao2023	CARDIAC CHAMBER MORPHOGENESIS	up	5.151586142514234e-4	GO_BP_RNA
Liao2023	CARDIAC CONDUCTION SYSTEM DEVELOPMENT	up	0.04640379553274494	GO_BP_RNA
Liao2023	CARDIAC MUSCLE CELL DIFFERENTIATION	up	0.03436616095909797	GO_BP_RNA
Liao2023	CARDIAC MUSCLE TISSUE DEVELOPMENT	up	1.1365120967333244e-5	GO_BP_RNA
Liao2023	CARDIAC MUSCLE TISSUE MORPHOGENESIS	up	0.0265927748671727	GO_BP_RNA
Liao2023	CARDIAC SEPTUM DEVELOPMENT	up	0.008861857393884471	GO_BP_RNA
Liao2023	CARDIAC SEPTUM MORPHOGENESIS	up	0.03412092153493461	GO_BP_RNA
Liao2023	CARDIAC VENTRICLE DEVELOPMENT	up	0.0033745222981732856	GO_BP_RNA
Liao2023	CARDIAC VENTRICLE MORPHOGENESIS	up	0.024691350743784007	GO_BP_RNA
Liao2023	CARDIOCYTE DIFFERENTIATION	up	0.0037252538288446288	GO_BP_RNA
Liao2023	CARTILAGE DEVELOPMENT	up	2.8747919188560667e-6	GO_BP_RNA
Liao2023	CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS	up	0.006532192737946424	GO_BP_RNA
Liao2023	CELLULAR RESPONSE TO EXTERNAL STIMULUS	up	0.0124465107701172	GO_BP_RNA
Liao2023	CELLULAR RESPONSE TO PURINE CONTAINING COMPOUND	down	0.03520592038390553	GO_BP_RNA
Liao2023	CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS	up	0.026102097753997935	GO_BP_RNA
Liao2023	CELL ADHESION MEDIATED BY INTEGRIN	up	0.002585967797644834	GO_BP_RNA
Liao2023	CELL CHEMOTAXIS	up	4.1190880836702723e-4	GO_BP_RNA
Liao2023	CELL COMMUNICATION BY ELECTRICAL COUPLING INVOLVED IN CARDIAC CONDUCTION	up	0.03412092153493461	GO_BP_RNA
Liao2023	CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT	up	0.020871588350133436	GO_BP_RNA
Liao2023	CELL FATE COMMITMENT	up	0.034551650607349174	GO_BP_RNA
Liao2023	CELL GROWTH	up	0.010863443061577636	GO_BP_RNA
Liao2023	CELL KILLING	up	0.021193428702195195	GO_BP_RNA
Liao2023	CELL MATRIX ADHESION	up	1.2042887892654113e-4	GO_BP_RNA
Liao2023	CELL SUBSTRATE ADHESION	up	7.011820114792033e-4	GO_BP_RNA
Liao2023	CELL SUBSTRATE JUNCTION ORGANIZATION	up	0.007502730976054082	GO_BP_RNA
Liao2023	CELL SURFACE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY	up	0.0021888500208715168	GO_BP_RNA
Liao2023	CHONDROCYTE DIFFERENTIATION	up	3.5338991728194556e-4	GO_BP_RNA
Liao2023	COLLAGEN FIBRIL ORGANIZATION	up	0.004443426653165932	GO_BP_RNA
Liao2023	COLLAGEN METABOLIC PROCESS	up	0.002191293234113633	GO_BP_RNA
Liao2023	CONNECTIVE TISSUE DEVELOPMENT	up	7.94980335794465e-8	GO_BP_RNA
Liao2023	CRANIAL SKELETAL SYSTEM DEVELOPMENT	up	0.03747846210796453	GO_BP_RNA
Liao2023	CYCLIC NUCLEOTIDE METABOLIC PROCESS	up	0.046862714805432026	GO_BP_RNA
Liao2023	CYTOKINE MEDIATED SIGNALING PATHWAY	up	0.004092336987486196	GO_BP_RNA
Liao2023	DEFENSE RESPONSE TO BACTERIUM	up	0.003504996238894065	GO_BP_RNA
Liao2023	DEFENSE RESPONSE TO GRAM NEGATIVE BACTERIUM	up	0.034661734038517106	GO_BP_RNA
Liao2023	DORSAL VENTRAL PATTERN FORMATION	up	0.0368252270855886	GO_BP_RNA
Liao2023	EAR DEVELOPMENT	up	0.008775350925916784	GO_BP_RNA
Liao2023	EAR MORPHOGENESIS	up	0.024401794097202414	GO_BP_RNA
Liao2023	EMBRYONIC APPENDAGE MORPHOGENESIS	up	0.01682870235598108	GO_BP_RNA
Liao2023	EMBRYONIC EPITHELIAL TUBE FORMATION	up	0.02788011057265249	GO_BP_RNA
Liao2023	EMBRYONIC ORGAN DEVELOPMENT	up	2.906262729976894e-6	GO_BP_RNA
Liao2023	EMBRYONIC ORGAN MORPHOGENESIS	up	1.594227812988177e-5	GO_BP_RNA
Liao2023	EMBRYONIC SKELETAL SYSTEM DEVELOPMENT	up	0.047305554435917566	GO_BP_RNA
Liao2023	EMBRYO IMPLANTATION	up	0.03412092153493461	GO_BP_RNA
Liao2023	ENDODERM DEVELOPMENT	up	0.0026544667796873146	GO_BP_RNA
Liao2023	ENDODERM FORMATION	up	0.004048808479527739	GO_BP_RNA
Liao2023	ENDOTHELIAL CELL APOPTOTIC PROCESS	up	0.02788011057265249	GO_BP_RNA
Liao2023	ENDOTHELIAL CELL MIGRATION	up	3.0501981376837177e-4	GO_BP_RNA
Liao2023	ENDOTHELIAL CELL PROLIFERATION	up	6.303700028465475e-4	GO_BP_RNA
Liao2023	ENDOTHELIUM DEVELOPMENT	up	0.03175856672599329	GO_BP_RNA
Liao2023	EPIBOLY	up	0.047678360893098556	GO_BP_RNA
Liao2023	EPIDERMAL CELL DIFFERENTIATION	up	0.04950393514445306	GO_BP_RNA
Liao2023	EPIDERMIS DEVELOPMENT	up	0.006678795036089376	GO_BP_RNA
Liao2023	EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT	up	0.028047968170957824	GO_BP_RNA
Liao2023	EPITHELIAL CELL PROLIFERATION	up	0.008145407474301727	GO_BP_RNA
Liao2023	EPITHELIAL TO MESENCHYMAL TRANSITION	up	4.700482523184461e-4	GO_BP_RNA
Liao2023	ERK1 AND ERK2 CASCADE	up	0.036511480609665095	GO_BP_RNA
Liao2023	ESTABLISHMENT OF CELL POLARITY	up	0.036511480609665095	GO_BP_RNA
Liao2023	EXTERNAL ENCAPSULATING STRUCTURE ORGANIZATION	up	3.5963177153536843e-9	GO_BP_RNA
Liao2023	EXTRACELLULAR MATRIX ASSEMBLY	up	0.03828124386046757	GO_BP_RNA
Liao2023	EXTRACELLULAR MATRIX DISASSEMBLY	up	0.03412092153493461	GO_BP_RNA
Liao2023	EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS	up	0.044277892597904454	GO_BP_RNA
Liao2023	FIBRINOLYSIS	up	0.022590835849432556	GO_BP_RNA
Liao2023	FIBROBLAST PROLIFERATION	up	0.044277892597904454	GO_BP_RNA
Liao2023	FOCAL ADHESION ASSEMBLY	up	0.035153360211653065	GO_BP_RNA
Liao2023	FORMATION OF PRIMARY GERM LAYER	up	9.907691701598071e-5	GO_BP_RNA
Liao2023	GAP JUNCTION ASSEMBLY	up	0.008861857393884471	GO_BP_RNA
Liao2023	GASTRULATION	up	9.535835433447697e-5	GO_BP_RNA
Liao2023	GLAND MORPHOGENESIS	up	0.009301894246062932	GO_BP_RNA
Liao2023	GLOMERULUS DEVELOPMENT	up	0.013898093506738561	GO_BP_RNA
Liao2023	HEART MORPHOGENESIS	up	3.666870509628575e-7	GO_BP_RNA
Liao2023	HEART PROCESS	up	0.009301894246062932	GO_BP_RNA
Liao2023	HEMOSTASIS	up	9.8892747003956e-6	GO_BP_RNA
Liao2023	HOMOTYPIC CELL CELL ADHESION	up	0.014272456402068655	GO_BP_RNA
Liao2023	IMMUNE EFFECTOR PROCESS	up	0.02941516780990788	GO_BP_RNA
Liao2023	INNER EAR MORPHOGENESIS	up	0.040609301343604444	GO_BP_RNA
Liao2023	INTEGRIN MEDIATED SIGNALING PATHWAY	up	3.323046623210976e-4	GO_BP_RNA
Liao2023	LEUKOCYTE CELL CELL ADHESION	up	0.040609301343604444	GO_BP_RNA
Liao2023	LEUKOCYTE CHEMOTAXIS	up	0.009714313646825744	GO_BP_RNA
Liao2023	LEUKOCYTE DIFFERENTIATION	up	0.0019189407412347078	GO_BP_RNA
Liao2023	LEUKOCYTE MIGRATION	up	3.0501981376837177e-4	GO_BP_RNA
Liao2023	LIPID LOCALIZATION	up	0.022388193206709255	GO_BP_RNA
Liao2023	LUNG MORPHOGENESIS	up	0.04518455640110463	GO_BP_RNA
Liao2023	LYMPHOCYTE DIFFERENTIATION	up	0.040609301343604444	GO_BP_RNA
Liao2023	MACROPHAGE MIGRATION	up	0.037798441183878796	GO_BP_RNA
Liao2023	MESENCHYMAL CELL DIFFERENTIATION	up	1.2744196961496926e-4	GO_BP_RNA
Liao2023	MESENCHYME DEVELOPMENT	up	1.1365120967333244e-5	GO_BP_RNA
Liao2023	MESENCHYME MORPHOGENESIS	up	0.009903454200397196	GO_BP_RNA
Liao2023	MESODERM DEVELOPMENT	up	0.010276313108972545	GO_BP_RNA
Liao2023	MESODERM MORPHOGENESIS	up	0.013474594768899627	GO_BP_RNA
Liao2023	MONOCARBOXYLIC ACID TRANSPORT	up	0.028285029426282422	GO_BP_RNA
Liao2023	MONONUCLEAR CELL DIFFERENTIATION	up	0.006253164643004195	GO_BP_RNA
Liao2023	MONONUCLEAR CELL MIGRATION	up	0.003401190580138221	GO_BP_RNA
Liao2023	MORPHOGENESIS OF AN EPITHELIAL SHEET	up	0.013898093506738561	GO_BP_RNA
Liao2023	MORPHOGENESIS OF AN EPITHELIUM	up	2.580664913208746e-5	GO_BP_RNA
Liao2023	MORPHOGENESIS OF EMBRYONIC EPITHELIUM	up	0.008590626379864724	GO_BP_RNA
Liao2023	MULTI MULTICELLULAR ORGANISM PROCESS	up	0.005954265585629202	GO_BP_RNA
Liao2023	MUSCLE CELL DEVELOPMENT	up	0.0014060597412755146	GO_BP_RNA
Liao2023	MUSCLE CELL DIFFERENTIATION	up	1.1365120967333244e-5	GO_BP_RNA
Liao2023	MUSCLE CONTRACTION	up	0.0017908166697492309	GO_BP_RNA
Liao2023	MUSCLE ORGAN DEVELOPMENT	up	2.0053748138045657e-5	GO_BP_RNA
Liao2023	MUSCLE ORGAN MORPHOGENESIS	up	0.009301894246062932	GO_BP_RNA
Liao2023	MUSCLE SYSTEM PROCESS	up	5.266221361030998e-4	GO_BP_RNA
Liao2023	MUSCLE TISSUE DEVELOPMENT	up	8.369514352775103e-6	GO_BP_RNA
Liao2023	MYELOID CELL DIFFERENTIATION	up	0.019607826607765427	GO_BP_RNA
Liao2023	MYELOID LEUKOCYTE ACTIVATION	up	0.028285029426282422	GO_BP_RNA
Liao2023	MYELOID LEUKOCYTE DIFFERENTIATION	up	0.00851360793719232	GO_BP_RNA
Liao2023	MYELOID LEUKOCYTE MIGRATION	up	0.009301894246062932	GO_BP_RNA
Liao2023	MYOFIBRIL ASSEMBLY	up	0.027828098136490627	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY	up	0.01174703006697858	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS	up	0.013409050415913948	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF COAGULATION	up	0.034661734038517106	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF CYTOKINE PRODUCTION	up	0.040609301343604444	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION	up	0.046111547410019486	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION	up	0.01463961593131248	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS	up	0.045088171975028346	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS	up	0.00680309795062554	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF RESPONSE TO WOUNDING	up	0.010167704569285735	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE	up	0.034661734038517106	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY	up	0.04950393514445306	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF TYPE II INTERFERON PRODUCTION	up	0.03520592038390553	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT	up	0.011127666989082189	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF WNT SIGNALING PATHWAY	up	0.00454916007168685	GO_BP_RNA
Liao2023	NEGATIVE REGULATION OF WOUND HEALING	up	0.017449266804704457	GO_BP_RNA
Liao2023	NEURAL TUBE DEVELOPMENT	up	0.040609301343604444	GO_BP_RNA
Liao2023	NOTCH SIGNALING PATHWAY	up	0.028565483510893278	GO_BP_RNA
Liao2023	ODONTOGENESIS	up	0.0055296876240082185	GO_BP_RNA
Liao2023	ORGANIC HYDROXY COMPOUND TRANSPORT	up	0.016790158354552654	GO_BP_RNA
Liao2023	OSSIFICATION	up	3.666870509628575e-7	GO_BP_RNA
Liao2023	OSTEOBLAST DIFFERENTIATION	up	3.614988891490157e-4	GO_BP_RNA
Liao2023	OUTFLOW TRACT MORPHOGENESIS	up	0.012949951197064232	GO_BP_RNA
Liao2023	P38MAPK CASCADE	up	0.041874844540651365	GO_BP_RNA
Liao2023	PATTERN SPECIFICATION PROCESS	up	0.003919612383848041	GO_BP_RNA
Liao2023	PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION	up	0.028856526214950082	GO_BP_RNA
Liao2023	PLACENTA DEVELOPMENT	up	0.010659009210436799	GO_BP_RNA
Liao2023	PLASMA MEMBRANE ORGANIZATION	up	0.006789305772376411	GO_BP_RNA
Liao2023	PLATELET ACTIVATION	up	0.009060873639741675	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION	up	0.04057985153726522	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF CELL ACTIVATION	up	0.021536953136176287	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF CELL ADHESION	up	1.1365120967333244e-5	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN	up	0.048430498871290646	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF CELL DEVELOPMENT	up	0.013348174993448196	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF CELL SUBSTRATE ADHESION	up	0.006603321283692415	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF CHEMOTAXIS	up	0.007831846972119583	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF COAGULATION	up	0.04719750764351644	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF ENDOCYTOSIS	up	0.042982806838697755	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION	up	0.006322273773524472	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION	up	0.006532192737946424	GO_BP_RNA
