cell	UMAP1	UMAP2	cell_type	cluster	genotype	Scn2a	dataset	organism	channel	expr	sample
08_04_27	-3.0413306940399623	5.477388900110033	Neurons	2	cKO	1.5509802090832585	Bae2025	mouse	SCN2A	1.5509802090832585	PN36_3_cKO
08_04_53	1.6614831697143104	-3.151645380666944	Astrocytes	5	cKO	0.9725715677727448	Bae2025	mouse	SCN2A	0.9725715677727448	PN36_3_cKO
08_04_54	3.453826547781327	6.750032466241625	Neurons	9	cKO	1.7859498421315991	Bae2025	mouse	SCN2A	1.7859498421315991	PN36_3_cKO
08_04_59	-5.216354249795577	-12.046884018591138	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_04_66	-1.5152637947403405	7.545675795861986	Neurons	8	cKO	1.9092517572645384	Bae2025	mouse	SCN2A	1.9092517572645384	PN36_3_cKO
08_04_76	8.155840994039872	-3.707630116155835	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_05_20	-2.01479709037175	8.419885199853686	Neurons	8	cKO	1.979440578217828	Bae2025	mouse	SCN2A	1.979440578217828	PN36_3_cKO
08_05_52	-6.248865484079024	-12.314574677160474	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_05_63	-3.324457763513229	9.297835868188647	Neurons	8	cKO	2.0255375061080665	Bae2025	mouse	SCN2A	2.0255375061080665	PN36_3_cKO
08_05_65	3.196437002340653	5.729378741571215	Neurons	9	cKO	1.8743450409186928	Bae2025	mouse	SCN2A	1.8743450409186928	PN36_3_cKO
08_05_89	0.4559398900664832	4.748930972406176	Neurons	8	cKO	0.8949925831379216	Bae2025	mouse	SCN2A	0.8949925831379216	PN36_3_cKO
08_06_16	-1.2122753847443075	7.0077758248536854	Neurons	8	cKO	1.5868656322488486	Bae2025	mouse	SCN2A	1.5868656322488486	PN36_3_cKO
08_06_35	0.6578190337813881	3.632261555978564	Neurons	8	cKO	1.6603212145398445	Bae2025	mouse	SCN2A	1.6603212145398445	PN36_3_cKO
08_06_42	-3.0455235231720423	9.250690024682788	Neurons	8	cKO	0.7313185430322244	Bae2025	mouse	SCN2A	0.7313185430322244	PN36_3_cKO
08_06_45	-3.343845962365768	8.93919233638933	Neurons	8	cKO	0.8366972536488392	Bae2025	mouse	SCN2A	0.8366972536488392	PN36_3_cKO
08_06_58	-0.9023778129421683	8.700061362573413	Neurons	8	cKO	1.541100134321379	Bae2025	mouse	SCN2A	1.541100134321379	PN36_3_cKO
08_06_79	9.261256338278152	-2.1693441454679694	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_07_23	2.085933090368607	-0.19472296129772332	Neurons	7	cKO	1.8515756548241251	Bae2025	mouse	SCN2A	1.8515756548241251	PN36_3_cKO
08_07_27	2.7875188600219274	-3.057813364675733	Oligodendrocytes	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_07_41	1.181230546156266	5.037707846948412	Neurons	7	cKO	1.817799983306676	Bae2025	mouse	SCN2A	1.817799983306676	PN36_3_cKO
08_07_69	-3.798697828134201	-1.6065117899687018	Neurons	2	cKO	2.5456003920468335	Bae2025	mouse	SCN2A	2.5456003920468335	PN36_3_cKO
08_07_92	9.498630644003253	-0.6712238375456061	Oligodendrocytes	5	cKO	0.9956506126177808	Bae2025	mouse	SCN2A	0.9956506126177808	PN36_3_cKO
08_08_19	9.68987286202083	-1.559882480314466	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_08_22	0.13012826553950568	3.7001014168947015	Neurons	7	cKO	1.9561304219553852	Bae2025	mouse	SCN2A	1.9561304219553852	PN36_3_cKO
08_08_41	-1.245128392060897	5.953692000695971	Neurons	8	cKO	1.783319988875906	Bae2025	mouse	SCN2A	1.783319988875906	PN36_3_cKO
08_08_63	-2.765226005395553	6.715990584680346	Neurons	8	cKO	1.6694818619983396	Bae2025	mouse	SCN2A	1.6694818619983396	PN36_3_cKO
08_08_69	-4.012388585885665	-6.920281845739576	Neurons	10	cKO	1.3988750499753295	Bae2025	mouse	SCN2A	1.3988750499753295	PN36_3_cKO
08_08_87	-0.3271638143860314	7.708907168695238	Neurons	8	cKO	1.6527254172162242	Bae2025	mouse	SCN2A	1.6527254172162242	PN36_3_cKO
08_08_88	8.511479498068192	-3.884490925482007	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_08_94	-4.845725416024825	-12.369295555761548	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_09_18	0.02837735525737067	4.81718305904558	Neurons	8	cKO	1.3957242037554056	Bae2025	mouse	SCN2A	1.3957242037554056	PN36_3_cKO
08_09_55	9.296991468588212	-2.343285519293042	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_09_81	9.252756239096025	-2.6780509535581793	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_10_09	6.559365869680741	-4.726685482671949	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_10_19	8.83313000313411	-1.3575651232511723	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_10_22	8.463062406698564	-3.287925440481397	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_10_34	-2.7590569246613	9.468839209863452	Neurons	8	cKO	2.304296882231355	Bae2025	mouse	SCN2A	2.304296882231355	PN36_3_cKO
08_10_35	-1.2726333726250143	7.0913329537599354	Neurons	8	cKO	1.569279274422975	Bae2025	mouse	SCN2A	1.569279274422975	PN36_3_cKO
08_10_50	-6.046569227059981	-11.802107292822097	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_11_07	-2.543874620278976	10.163026374170093	Neurons	8	cKO	2.4162066592638483	Bae2025	mouse	SCN2A	2.4162066592638483	PN36_3_cKO
08_11_14	-2.3788123119675135	7.9092956002443104	Neurons	8	cKO	1.5948157792379658	Bae2025	mouse	SCN2A	1.5948157792379658	PN36_3_cKO
08_11_18	-3.385766862710617	8.09331945736101	Neurons	8	cKO	1.9463817258453264	Bae2025	mouse	SCN2A	1.9463817258453264	PN36_3_cKO
08_11_26	9.378993154684403	-2.672950941732618	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_11_38	1.3414663087523964	3.2900104935853753	Neurons	7	cKO	1.6398796706597996	Bae2025	mouse	SCN2A	1.6398796706597996	PN36_3_cKO
08_11_43	9.166478277365067	-3.0214585844785895	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_11_51	3.346656204382279	7.132501643487719	Neurons	9	cKO	1.757593139633305	Bae2025	mouse	SCN2A	1.757593139633305	PN36_3_cKO
08_11_56	-5.849974511941573	-11.615323502233716	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_11_66	9.338167310873368	-2.079395729711744	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_11_77	-6.634806035836837	-12.748053032568189	Astrocytes	4	cKO	1.777731679171792	Bae2025	mouse	SCN2A	1.777731679171792	PN36_3_cKO
08_11_81	7.367796064535478	-3.201951939275953	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_11_88	2.1752051126159215	5.097677272149828	Neurons	9	cKO	1.2020861149052329	Bae2025	mouse	SCN2A	1.2020861149052329	PN36_3_cKO
08_11_93	1.604029060522416	-2.9981083456785407	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_12_11	9.555451513449052	-0.9629054252416815	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_12_31	-2.339362024148605	7.316736262628344	Neurons	8	cKO	1.7052903499878376	Bae2025	mouse	SCN2A	1.7052903499878376	PN36_3_cKO
08_12_40	-4.765887140115401	-10.767898995092605	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_12_50	2.01100242249141	-5.498009163549635	Oligodendrocytes	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_12_63	-3.663089631875656	-1.1264096085340705	Neurons	2	cKO	1.3756642665971026	Bae2025	mouse	SCN2A	1.3756642665971026	PN36_3_cKO
08_12_73	-0.9415368128620598	8.501850646325854	Neurons	8	cKO	1.6927116758985834	Bae2025	mouse	SCN2A	1.6927116758985834	PN36_3_cKO
08_13_14	0.699079872289994	4.543468516656664	Neurons	7	cKO	1.5619602882622254	Bae2025	mouse	SCN2A	1.5619602882622254	PN36_3_cKO
08_13_33	1.642394424597123	-2.901098686865064	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_13_41	7.97502625099788	-3.19975014369795	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_14_03	-1.003847121080062	8.177026313134936	Neurons	8	cKO	1.77895836945314	Bae2025	mouse	SCN2A	1.77895836945314	PN36_3_cKO
08_14_08	-2.900369523843429	9.137034934350757	Neurons	8	cKO	1.6271095107930378	Bae2025	mouse	SCN2A	1.6271095107930378	PN36_3_cKO
08_14_09	-5.14438760169377	-12.684404808691236	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_14_11	-11.818350671609542	-0.9046588722974982	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_14_42	-0.548807686945102	8.470582526513843	Neurons	8	cKO	1.3279796906471797	Bae2025	mouse	SCN2A	1.3279796906471797	PN36_3_cKO
08_14_52	1.265955330053666	4.846144240686205	Neurons	7	cKO	1.4464562357797983	Bae2025	mouse	SCN2A	1.4464562357797983	PN36_3_cKO
08_14_61	-5.200676797708175	-11.737024742773269	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_14_78	-0.17853015550007562	7.3460092957704335	Neurons	8	cKO	2.001351757872428	Bae2025	mouse	SCN2A	2.001351757872428	PN36_3_cKO
08_14_82	7.513114572683671	-3.950931984594556	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_14_85	-1.555281995614669	5.021476786920336	Neurons	8	cKO	1.3218459858888778	Bae2025	mouse	SCN2A	1.3218459858888778	PN36_3_cKO
08_15_19	-3.535097478707931	8.289084952661304	Neurons	8	cKO	2.0568485310217315	Bae2025	mouse	SCN2A	2.0568485310217315	PN36_3_cKO
08_15_28	6.212989927450517	-11.875532585790843	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_15_37	4.090741754690507	-5.053394753149244	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_15_59	-0.597039877256057	5.332286399194506	Neurons	8	cKO	1.4965072966014283	Bae2025	mouse	SCN2A	1.4965072966014283	PN36_3_cKO
08_15_64	1.3388837587035682	2.874409240075854	Neurons	7	cKO	1.1341462185939466	Bae2025	mouse	SCN2A	1.1341462185939466	PN36_3_cKO
08_15_77	8.176300169149735	-1.7261311594755375	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_15_85	8.390318990866044	-3.3591994826109137	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_16_29	-4.49909484275212	-12.24182935397932	Astrocytes	4	cKO	2.5847452044928483	Bae2025	mouse	SCN2A	2.5847452044928483	PN36_3_cKO
08_16_39	2.8150719415343786	-2.47805710475752	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_16_40	8.084114195028642	-3.7928559366972174	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_16_86	8.066838384786942	-4.00548334758589	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_16_94	1.4562332641280678	4.757347625085619	Neurons	7	cKO	1.268041938579521	Bae2025	mouse	SCN2A	1.268041938579521	PN36_3_cKO
08_17_10	-0.6846012610994789	4.334158938714769	Neurons	7	cKO	1.452943467869272	Bae2025	mouse	SCN2A	1.452943467869272	PN36_3_cKO
08_17_23	-3.8340541113220663	-6.9797257963926524	Neurons	10	cKO	2.351345098983823	Bae2025	mouse	SCN2A	2.351345098983823	PN36_3_cKO
08_17_31	-2.602795242150924	9.5335450585573	Neurons	8	cKO	1.598960794609847	Bae2025	mouse	SCN2A	1.598960794609847	PN36_3_cKO
08_17_36	-10.414216874917647	3.1675327237336908	Neurons	2	cKO	1.6816568373691168	Bae2025	mouse	SCN2A	1.6816568373691168	PN36_3_cKO
08_17_68	7.561527372518876	-3.8073448721677985	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_17_72	1.3286151897109535	2.2788370068757806	Neurons	7	cKO	2.1748500333407303	Bae2025	mouse	SCN2A	2.1748500333407303	PN36_3_cKO
08_17_80	-11.46034037955632	-0.674594599416944	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_18_21	-3.3682845819794154	8.947170775720386	Neurons	8	cKO	2.0382164173503243	Bae2025	mouse	SCN2A	2.0382164173503243	PN36_3_cKO
08_18_24	8.195188642660478	-3.5430318896085944	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_18_32	-2.582305787881515	3.308405202218798	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_18_59	0.6919462691939857	8.44567541439226	Neurons	8	cKO	1.7089385833538158	Bae2025	mouse	SCN2A	1.7089385833538158	PN36_3_cKO
08_18_75	-6.230100511392257	-12.459246117284986	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_18_77	3.0349580060637975	-4.868173557928297	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_19_03	-0.4317330893181775	7.029479544946459	Neurons	8	cKO	1.7107113444557205	Bae2025	mouse	SCN2A	1.7107113444557205	PN36_3_cKO
08_19_06	5.8009997617400675	-5.052153069189283	Oligodendrocytes	6	cKO	0.9652163331671096	Bae2025	mouse	SCN2A	0.9652163331671096	PN36_3_cKO
08_19_09	-3.3077098120056605	5.5369272645204335	Neurons	2	cKO	2.445113541849304	Bae2025	mouse	SCN2A	2.445113541849304	PN36_3_cKO
08_19_15	1.3476859342254188	6.527524512597826	Neurons	8	cKO	1.7550826923491671	Bae2025	mouse	SCN2A	1.7550826923491671	PN36_3_cKO
08_19_23	-10.348318933328292	2.447349112817553	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_19_29	1.3990210305846718	2.8391869481294427	Neurons	7	cKO	1.49941490197182	Bae2025	mouse	SCN2A	1.49941490197182	PN36_3_cKO
08_19_35	-2.926841377099654	8.148204367944507	Neurons	8	cKO	1.8134385290059865	Bae2025	mouse	SCN2A	1.8134385290059865	PN36_3_cKO
08_19_36	-2.410576461633346	10.228209060022143	Neurons	8	cKO	1.935474590800408	Bae2025	mouse	SCN2A	1.935474590800408	PN36_3_cKO
08_19_40	-0.533487862726352	4.3662424500673085	Neurons	7	cKO	1.0741573759153584	Bae2025	mouse	SCN2A	1.0741573759153584	PN36_3_cKO
08_19_54	-0.20669674762119988	7.128864329644945	Neurons	8	cKO	1.5913138260703967	Bae2025	mouse	SCN2A	1.5913138260703967	PN36_3_cKO
08_19_81	-3.812133191903732	8.289647620507983	Neurons	8	cKO	1.6103986042060106	Bae2025	mouse	SCN2A	1.6103986042060106	PN36_3_cKO
08_19_84	-4.073206542810103	-7.100793320348951	Neurons	10	cKO	2.126940701620901	Bae2025	mouse	SCN2A	2.126940701620901	PN36_3_cKO
08_19_94	2.822971941152909	6.174570601770189	Neurons	9	cKO	1.7809163659134843	Bae2025	mouse	SCN2A	1.7809163659134843	PN36_3_cKO
08_20_28	-5.077442048867843	-12.080913025549146	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_20_29	-1.6892352093063805	7.822194617578295	Neurons	8	cKO	1.987649997752594	Bae2025	mouse	SCN2A	1.987649997752594	PN36_3_cKO
08_20_34	-3.0803979624115443	8.897495787927417	Neurons	8	cKO	1.1333840036244764	Bae2025	mouse	SCN2A	1.1333840036244764	PN36_3_cKO
08_20_59	-3.8055542696320033	-1.200050789526197	Neurons	2	cKO	2.61810435685245	Bae2025	mouse	SCN2A	2.61810435685245	PN36_3_cKO
08_20_71	-2.2707675684296107	8.326913398095874	Neurons	8	cKO	1.089954512032024	Bae2025	mouse	SCN2A	1.089954512032024	PN36_3_cKO
08_20_80	-1.487043379624984	6.846616309472826	Neurons	8	cKO	1.5015081479351238	Bae2025	mouse	SCN2A	1.5015081479351238	PN36_3_cKO
08_20_87	-1.6251512754761193	6.905954402276781	Neurons	8	cKO	1.980947591472124	Bae2025	mouse	SCN2A	1.980947591472124	PN36_3_cKO
08_20_88	-4.8376039255463095	-1.8610212389738288	Neurons	2	cKO	1.3706019591639362	Bae2025	mouse	SCN2A	1.3706019591639362	PN36_3_cKO
08_20_93	6.184984327474931	-4.928350407293531	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_21_03	-3.753955959161422	9.547012847253589	Neurons	8	cKO	2.079332174369616	Bae2025	mouse	SCN2A	2.079332174369616	PN36_3_cKO
08_21_17	7.622667432943681	-4.180610615423414	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_21_22	8.731276632467607	-3.686827379873487	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_21_36	0.7163269530929115	-6.106610733679029	Neurons	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_22_11	-3.8921142805420375	-7.29256339710066	Neurons	10	cKO	1.8777279628395056	Bae2025	mouse	SCN2A	1.8777279628395056	PN36_3_cKO
08_22_15	-4.98185908683171	-11.53921933811018	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_22_26	0.2931114446319129	8.036024611779956	Neurons	8	cKO	1.6674113319713453	Bae2025	mouse	SCN2A	1.6674113319713453	PN36_3_cKO
08_22_46	8.266368986288407	-2.3890313689024176	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_22_60	8.124067426840165	-1.866811830213758	Oligodendrocytes	5	cKO	1.2759151045659731	Bae2025	mouse	SCN2A	1.2759151045659731	PN36_3_cKO
08_22_76	-2.596787809213302	8.292397063562182	Neurons	8	cKO	1.8200486967979472	Bae2025	mouse	SCN2A	1.8200486967979472	PN36_3_cKO
08_22_91	-10.363704561074874	2.5316512997834955	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_23_09	9.428733946005204	-0.5622963492185797	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_23_17	8.532665373007157	-3.6991629187376223	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_23_29	-10.736963151773116	0.6058572943895135	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_23_55	8.217897535482743	-2.7804851118833747	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_23_62	-5.415450452645919	-12.340729195287915	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_23_87	9.181295515219071	-2.1105824295789923	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_24_24	-5.374523042520186	-11.514399964025708	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_24_28	8.545944334188798	-2.55550547283003	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_25_09	-6.797115205606124	-12.580986458471507	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_25_16	0.06007039658198615	4.451154750177172	Neurons	8	cKO	1.6579785192293344	Bae2025	mouse	SCN2A	1.6579785192293344	PN36_3_cKO
08_25_19	9.057952047506667	-2.666889864614698	Oligodendrocytes	1	cKO	1.3843475241141217	Bae2025	mouse	SCN2A	1.3843475241141217	PN36_3_cKO
08_25_70	0.5291965018905189	4.571139376947191	Neurons	8	cKO	1.2946857855352591	Bae2025	mouse	SCN2A	1.2946857855352591	PN36_3_cKO
08_26_15	-6.487586377938888	-12.5923676077635	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_26_41	-3.853148816903732	-7.335120636633131	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_26_84	-10.008599160989425	2.760346692392138	Neurons	2	cKO	2.2822746376989413	Bae2025	mouse	SCN2A	2.2822746376989413	PN36_3_cKO
08_27_33	8.424018980184892	-3.1713094298155036	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_27_37	8.40867054573665	-2.9008390490324225	Oligodendrocytes	1	cKO	0.8676911836018373	Bae2025	mouse	SCN2A	0.8676911836018373	PN36_3_cKO
08_27_48	6.157547594229081	-11.83077378909895	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_27_75	-1.0149782288872216	6.002296489068773	Neurons	8	cKO	1.5375531032510747	Bae2025	mouse	SCN2A	1.5375531032510747	PN36_3_cKO
08_27_83	-2.864093898614547	9.705931227990892	Neurons	8	cKO	1.683305555766739	Bae2025	mouse	SCN2A	1.683305555766739	PN36_3_cKO
08_28_32	8.384738088766435	-3.798493582418653	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_28_47	6.238547445455888	-4.737964111974928	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_28_48	-0.8450440455280754	7.036338847467211	Neurons	8	cKO	1.841293486517119	Bae2025	mouse	SCN2A	1.841293486517119	PN36_3_cKO
08_28_49	-1.6412235487305138	8.702695411035327	Neurons	8	cKO	1.4473418397333555	Bae2025	mouse	SCN2A	1.4473418397333555	PN36_3_cKO
08_28_72	-1.6254476297699425	7.848758261987475	Neurons	8	cKO	0.8529373516679633	Bae2025	mouse	SCN2A	0.8529373516679633	PN36_3_cKO
08_28_74	-9.626145242532392	1.8776033337800777	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_28_77	-2.8188482511841273	9.344915908166676	Neurons	8	cKO	2.46375413294012	Bae2025	mouse	SCN2A	2.46375413294012	PN36_3_cKO
08_28_87	0.18464917055735847	6.721547168084887	Neurons	8	cKO	1.9225387834738263	Bae2025	mouse	SCN2A	1.9225387834738263	PN36_3_cKO
08_29_15	-5.819621442636153	-11.52920194309065	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_29_42	0.6993314038909462	3.641447823831347	Neurons	7	cKO	1.8724941420364931	Bae2025	mouse	SCN2A	1.8724941420364931	PN36_3_cKO
08_29_45	-3.397810577233932	8.642467063257007	Neurons	8	cKO	1.9078938752664711	Bae2025	mouse	SCN2A	1.9078938752664711	PN36_3_cKO
08_29_59	-6.045032380899093	-11.291699845007154	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_29_60	-3.1217993486725306	9.189271491357593	Neurons	8	cKO	1.841907449732535	Bae2025	mouse	SCN2A	1.841907449732535	PN36_3_cKO
08_29_70	-3.5094379175507044	8.627843421289233	Neurons	8	cKO	2.1193840286675836	Bae2025	mouse	SCN2A	2.1193840286675836	PN36_3_cKO
08_29_73	-0.8099329162441704	6.305387538263109	Neurons	8	cKO	1.472700683378868	Bae2025	mouse	SCN2A	1.472700683378868	PN36_3_cKO
08_29_79	8.542134405294755	-1.6899087015897956	Oligodendrocytes	5	cKO	1.7432463239831446	Bae2025	mouse	SCN2A	1.7432463239831446	PN36_3_cKO
08_29_92	-0.6296393264137718	6.441398661920336	Neurons	8	cKO	1.6325333176101584	Bae2025	mouse	SCN2A	1.6325333176101584	PN36_3_cKO
08_30_15	-1.0877923954330897	5.6697187836854726	Neurons	8	cKO	0.8617251030663926	Bae2025	mouse	SCN2A	0.8617251030663926	PN36_3_cKO
08_30_37	-3.726212381204269	8.848615210840014	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_30_83	-3.8467653978668666	8.232729476281909	Neurons	8	cKO	1.5589345699005683	Bae2025	mouse	SCN2A	1.5589345699005683	PN36_3_cKO
08_31_37	-6.503151773294112	-11.379291969946118	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_31_46	8.36497986427913	-2.9198910776884284	Oligodendrocytes	1	cKO	1.2390066230336765	Bae2025	mouse	SCN2A	1.2390066230336765	PN36_3_cKO
08_31_55	-2.217346905549667	4.766670268365648	Neurons	8	cKO	1.2500316024214049	Bae2025	mouse	SCN2A	1.2500316024214049	PN36_3_cKO
08_31_93	-3.086562036355636	5.471449893304613	Neurons	2	cKO	1.4224758150550971	Bae2025	mouse	SCN2A	1.4224758150550971	PN36_3_cKO
08_31_95	-2.40641689189305	8.467948478051929	Neurons	8	cKO	2.152359824109816	Bae2025	mouse	SCN2A	2.152359824109816	PN36_3_cKO
08_32_07	8.539424062887528	-3.446666199377271	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_32_12	-3.837466358026168	-0.92478140037367	Neurons	2	cKO	1.5543563061021872	Bae2025	mouse	SCN2A	1.5543563061021872	PN36_3_cKO
08_32_41	-2.4955641020142054	9.9310698922365	Neurons	8	cKO	2.7430880578430834	Bae2025	mouse	SCN2A	2.7430880578430834	PN36_3_cKO
08_32_63	1.8748630296386268	-3.156428772619458	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_32_76	-1.8427704561554408	5.033606093713549	Neurons	8	cKO	1.2590483443103289	Bae2025	mouse	SCN2A	1.2590483443103289	PN36_3_cKO
08_32_85	0.11409700028071662	7.254806083032396	Neurons	8	cKO	1.7828290998683347	Bae2025	mouse	SCN2A	1.7828290998683347	PN36_3_cKO
08_32_87	7.361358286062577	-4.607466656378004	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_33_08	8.602919698873857	-3.5473091189176764	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_33_12	-3.586199878533981	-6.9669766012937755	Neurons	10	cKO	1.5054789387015626	Bae2025	mouse	SCN2A	1.5054789387015626	PN36_3_cKO
08_33_30	-3.884948371728561	-7.378619152715895	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_33_32	-2.664748071511886	3.2243318970887933	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_3_cKO
08_33_37	1.2302989970840004	2.9871104176729	Neurons	7	cKO	1.9316468327619276	Bae2025	mouse	SCN2A	1.9316468327619276	PN36_3_cKO
08_33_51	-3.3166753042541957	7.062673133203295	Neurons	8	cKO	1.723300730917309	Bae2025	mouse	SCN2A	1.723300730917309	PN36_3_cKO
08_33_54	-0.123099117358825	7.217633765527514	Neurons	8	cKO	1.6690350720816085	Bae2025	mouse	SCN2A	1.6690350720816085	PN36_3_cKO
